activityID,startTime,linkedEvents,GST_ActivityID
2021-08-24T13:25:00-CME-001,2021-08-24T13:25Z,"[{'activityID': '2021-08-24T12:03:00-FLR-001'}, {'activityID': '2021-08-27T11:42:00-IPS-001'}, {'activityID': '2021-08-28T02:05:00-RBE-001'}]",2021-08-24T12:03:00-FLR-001
2021-08-26T03:36:00-CME-001,2021-08-26T03:36Z,[{'activityID': '2021-08-30T11:00:00-IPS-001'}],2021-08-30T11:00:00-IPS-001
2021-08-26T18:53:00-CME-001,2021-08-26T18:53Z,"[{'activityID': '2021-08-26T17:48:00-FLR-001'}, {'activityID': '2021-08-30T16:09:00-IPS-001'}]",2021-08-26T17:48:00-FLR-001
2021-08-27T00:24:00-CME-001,2021-08-27T00:24Z,[{'activityID': '2021-08-26T23:15:00-FLR-001'}],2021-08-26T23:15:00-FLR-001
2021-08-28T07:00:00-CME-001,2021-08-28T07:00Z,"[{'activityID': '2021-08-28T05:39:00-FLR-001'}, {'activityID': '2021-09-03T06:19:00-IPS-001'}]",2021-08-28T05:39:00-FLR-001
2021-09-04T23:53:00-CME-001,2021-09-04T23:53Z,[{'activityID': '2021-09-04T21:06:00-FLR-001'}],2021-09-04T21:06:00-FLR-001
2021-09-05T21:36:00-CME-001,2021-09-05T21:36Z,"[{'activityID': '2021-09-05T17:42:00-FLR-001'}, {'activityID': '2021-09-05T18:47:00-FLR-001'}, {'activityID': '2021-09-10T01:32:00-IPS-001'}]",2021-09-05T17:42:00-FLR-001
2021-09-08T00:23:00-CME-001,2021-09-08T00:23Z,[{'activityID': '2021-09-07T23:42:00-FLR-001'}],2021-09-07T23:42:00-FLR-001
2021-09-13T10:36:00-CME-001,2021-09-13T10:36Z,[{'activityID': '2021-09-17T01:29:00-IPS-001'}],2021-09-17T01:29:00-IPS-001
2021-09-15T05:00:00-CME-001,2021-09-15T05:00Z,[{'activityID': '2021-09-17T16:40:00-IPS-001'}],2021-09-17T16:40:00-IPS-001
2021-09-17T04:28:00-CME-001,2021-09-17T04:28Z,[{'activityID': '2021-09-17T04:14:00-FLR-001'}],2021-09-17T04:14:00-FLR-001
2021-09-23T05:48:00-CME-001,2021-09-23T05:48Z,"[{'activityID': '2021-09-23T04:20:00-FLR-001'}, {'activityID': '2021-09-26T23:03:00-IPS-001'}, {'activityID': '2021-09-27T08:00:00-IPS-001'}]",2021-09-23T04:20:00-FLR-001
2021-09-23T16:53:00-CME-001,2021-09-23T16:53Z,"[{'activityID': '2021-09-23T15:23:00-FLR-001'}, {'activityID': '2021-09-26T23:03:00-IPS-001'}, {'activityID': '2021-09-27T08:00:00-IPS-001'}]",2021-09-23T15:23:00-FLR-001
2021-09-26T12:36:00-CME-001,2021-09-26T12:36Z,[{'activityID': '2021-09-26T11:20:00-FLR-001'}],2021-09-26T11:20:00-FLR-001
2021-09-28T07:00:00-CME-001,2021-09-28T07:00Z,"[{'activityID': '2021-09-28T05:54:00-FLR-001'}, {'activityID': '2021-09-30T18:00:00-IPS-001'}]",2021-09-28T05:54:00-FLR-001
2021-10-01T16:12:00-CME-001,2021-10-01T16:12Z,[{'activityID': '2021-10-06T10:26:00-IPS-001'}],2021-10-06T10:26:00-IPS-001
2021-10-07T14:24:00-CME-001,2021-10-07T14:24Z,[{'activityID': '2021-10-07T13:17:00-FLR-001'}],2021-10-07T13:17:00-FLR-001
2021-10-09T07:09:00-CME-001,2021-10-09T07:09Z,"[{'activityID': '2021-10-09T06:19:00-FLR-001'}, {'activityID': '2021-10-09T07:51:00-SEP-001'}, {'activityID': '2021-10-12T01:46:00-IPS-001'}, {'activityID': '2021-10-12T03:00:00-GST-001'}, {'activityID': '2021-10-12T12:30:00-IPS-001'}]",2021-10-09T06:19:00-FLR-001
2021-10-11T00:00:00-CME-001,2021-10-11T00:00Z,[{'activityID': '2021-10-14T04:00:00-IPS-001'}],2021-10-14T04:00:00-IPS-001
2021-10-12T03:24:00-CME-001,2021-10-12T03:24Z,"[{'activityID': '2021-10-12T01:36:00-FLR-001'}, {'activityID': '2021-10-16T00:09:00-IPS-001'}]",2021-10-12T01:36:00-FLR-001
2021-10-13T11:00:00-CME-001,2021-10-13T11:00Z,[{'activityID': '2021-10-13T09:54:00-FLR-001'}],2021-10-13T09:54:00-FLR-001
2021-10-15T16:12:00-CME-001,2021-10-15T16:12Z,[{'activityID': '2021-10-15T15:01:00-FLR-001'}],2021-10-15T15:01:00-FLR-001
2021-10-25T05:36:00-CME-001,2021-10-25T05:36Z,[{'activityID': '2021-10-25T03:25:00-FLR-001'}],2021-10-25T03:25:00-FLR-001
2021-10-26T10:36:00-CME-001,2021-10-26T10:36Z,[{'activityID': '2021-10-26T09:08:00-FLR-001'}],2021-10-26T09:08:00-FLR-001
2021-10-26T20:00:00-CME-001,2021-10-26T20:00Z,"[{'activityID': '2021-10-30T12:00:00-IPS-001'}, {'activityID': '2021-10-30T16:25:00-IPS-001'}]",2021-10-30T12:00:00-IPS-001
2021-10-28T01:23:00-CME-001,2021-10-28T01:23Z,[{'activityID': '2021-10-27T21:53:00-FLR-001'}],2021-10-27T21:53:00-FLR-001
2021-10-28T15:53:00-CME-001,2021-10-28T15:53Z,"[{'activityID': '2021-10-28T15:17:00-FLR-001'}, {'activityID': '2021-10-28T16:16:00-SEP-001'}, {'activityID': '2021-10-28T16:35:00-SEP-001'}, {'activityID': '2021-10-28T17:39:00-SEP-001'}, {'activityID': '2021-10-28T17:40:00-SEP-001'}, {'activityID': '2021-10-28T18:28:00-SEP-001'}, {'activityID': '2021-10-28T20:44:00-SEP-001'}, {'activityID': '2021-10-31T09:13:00-IPS-001'}, {'activityID': '2021-10-31T10:00:00-IPS-001'}]",2021-10-28T15:17:00-FLR-001
2021-10-31T08:36:00-CME-001,2021-10-31T08:36Z,"[{'activityID': '2021-10-31T06:53:00-FLR-001'}, {'activityID': '2021-11-03T09:45:00-IPS-001'}]",2021-10-31T06:53:00-FLR-001
2021-11-01T02:00:00-CME-001,2021-11-01T02:00Z,"[{'activityID': '2021-11-01T00:57:00-FLR-001'}, {'activityID': '2021-11-01T03:12:00-SEP-001'}]",2021-11-01T00:57:00-FLR-001
2021-11-01T18:38:00-CME-001,2021-11-01T18:38Z,"[{'activityID': '2021-11-01T17:28:00-FLR-001'}, {'activityID': '2021-11-03T19:23:00-IPS-001'}, {'activityID': '2021-11-03T20:17:00-SEP-001'}, {'activityID': '2021-11-03T20:55:00-SEP-001'}, {'activityID': '2021-11-03T21:00:00-GST-001'}, {'activityID': '2021-11-03T21:29:00-MPC-001'}, {'activityID': '2021-11-04T10:50:00-RBE-001'}]",2021-11-01T17:28:00-FLR-001
2021-11-01T21:36:00-CME-001,2021-11-01T21:36Z,"[{'activityID': '2021-11-01T20:54:00-FLR-001'}, {'activityID': '2021-11-03T19:23:00-IPS-001'}, {'activityID': '2021-11-03T20:17:00-SEP-001'}, {'activityID': '2021-11-03T20:55:00-SEP-001'}, {'activityID': '2021-11-03T21:00:00-GST-001'}, {'activityID': '2021-11-03T21:29:00-MPC-001'}, {'activityID': '2021-11-04T10:50:00-RBE-001'}]",2021-11-01T20:54:00-FLR-001
2021-11-02T02:48:00-CME-001,2021-11-02T02:48Z,"[{'activityID': '2021-11-02T02:03:00-FLR-001'}, {'activityID': '2021-11-03T19:23:00-IPS-001'}, {'activityID': '2021-11-03T20:17:00-SEP-001'}, {'activityID': '2021-11-03T20:55:00-SEP-001'}, {'activityID': '2021-11-03T21:00:00-GST-001'}, {'activityID': '2021-11-03T21:29:00-MPC-001'}, {'activityID': '2021-11-04T04:10:00-IPS-001'}, {'activityID': '2021-11-04T10:50:00-RBE-001'}]",2021-11-02T02:03:00-FLR-001
2021-11-03T01:36:00-CME-001,2021-11-03T01:36Z,[{'activityID': '2021-11-06T03:22:00-IPS-001'}],2021-11-06T03:22:00-IPS-001
2021-11-03T21:48:00-CME-001,2021-11-03T21:48Z,[{'activityID': '2021-11-03T20:56:00-FLR-001'}],2021-11-03T20:56:00-FLR-001
2021-11-09T16:48:00-CME-001,2021-11-09T16:48Z,[{'activityID': '2021-11-09T15:47:00-FLR-001'}],2021-11-09T15:47:00-FLR-001
2021-11-24T14:09:00-CME-001,2021-11-24T14:09Z,"[{'activityID': '2021-11-27T21:50:00-IPS-001'}, {'activityID': '2021-11-28T17:14:00-IPS-001'}]",2021-11-27T21:50:00-IPS-001
2021-11-26T01:25:00-CME-001,2021-11-26T01:25Z,[{'activityID': '2021-11-29T02:45:00-IPS-001'}],2021-11-29T02:45:00-IPS-001
2021-11-29T10:38:00-CME-001,2021-11-29T10:38Z,[{'activityID': '2021-12-04T11:51:00-IPS-001'}],2021-12-04T11:51:00-IPS-001
2021-12-04T05:24:00-CME-001,2021-12-04T05:24Z,[{'activityID': '2021-12-04T04:43:00-FLR-001'}],2021-12-04T04:43:00-FLR-001
2021-12-04T16:12:00-CME-001,2021-12-04T16:12Z,[{'activityID': '2021-12-04T15:04:00-FLR-001'}],2021-12-04T15:04:00-FLR-001
2021-12-05T01:25:00-CME-001,2021-12-05T01:25Z,[{'activityID': '2021-12-04T23:21:00-FLR-001'}],2021-12-04T23:21:00-FLR-001
2021-12-05T07:36:00-CME-001,2021-12-05T07:36Z,[{'activityID': '2021-12-05T06:58:00-FLR-001'}],2021-12-05T06:58:00-FLR-001
2021-12-05T14:36:00-CME-001,2021-12-05T14:36Z,[{'activityID': '2021-12-10T13:27:00-IPS-001'}],2021-12-10T13:27:00-IPS-001
2021-12-06T05:48:00-CME-001,2021-12-06T05:48Z,[{'activityID': '2021-12-10T13:27:00-IPS-001'}],2021-12-10T13:27:00-IPS-001
2021-12-14T17:38:00-CME-001,2021-12-14T17:38Z,"[{'activityID': '2021-12-19T18:28:00-IPS-001'}, {'activityID': '2021-12-19T18:59:00-MPC-001'}]",2021-12-19T18:28:00-IPS-001
2021-12-15T05:00:00-CME-001,2021-12-15T05:00Z,"[{'activityID': '2021-12-15T01:36:00-FLR-001'}, {'activityID': '2021-12-19T18:28:00-IPS-001'}, {'activityID': '2021-12-19T18:59:00-MPC-001'}]",2021-12-15T01:36:00-FLR-001
2021-12-16T04:24:00-CME-001,2021-12-16T04:24Z,[{'activityID': '2021-12-16T03:44:00-FLR-001'}],2021-12-16T03:44:00-FLR-001
2021-12-18T18:12:00-CME-001,2021-12-18T18:12Z,[{'activityID': '2021-12-18T17:27:00-FLR-001'}],2021-12-18T17:27:00-FLR-001
2021-12-20T05:48:00-CME-001,2021-12-20T05:48Z,[{'activityID': '2021-12-20T03:08:00-FLR-001'}],2021-12-20T03:08:00-FLR-001
2021-12-20T12:36:00-CME-001,2021-12-20T12:36Z,[{'activityID': '2021-12-20T11:12:00-FLR-001'}],2021-12-20T11:12:00-FLR-001
2021-12-21T20:23:00-CME-001,2021-12-21T20:23Z,[{'activityID': '2021-12-21T19:02:00-FLR-001'}],2021-12-21T19:02:00-FLR-001
2021-12-22T11:09:00-CME-001,2021-12-22T11:09Z,[{'activityID': '2021-12-22T06:54:00-FLR-001'}],2021-12-22T06:54:00-FLR-001
2021-12-23T22:36:00-CME-001,2021-12-23T22:36Z,[{'activityID': '2021-12-23T21:55:00-FLR-001'}],2021-12-23T21:55:00-FLR-001
2021-12-24T12:24:00-CME-001,2021-12-24T12:24Z,[{'activityID': '2021-12-24T09:59:00-FLR-001'}],2021-12-24T09:59:00-FLR-001
2021-12-24T17:09:00-CME-001,2021-12-24T17:09Z,[{'activityID': '2021-12-27T08:38:00-IPS-001'}],2021-12-27T08:38:00-IPS-001
2022-01-12T04:36:00-CME-001,2022-01-12T04:36Z,[{'activityID': '2022-01-12T04:13:00-FLR-001'}],2022-01-12T04:13:00-FLR-001
2022-01-13T21:09:00-CME-001,2022-01-13T21:09Z,[{'activityID': '2022-01-13T20:24:00-FLR-001'}],2022-01-13T20:24:00-FLR-001
2022-01-14T03:05:00-CME-001,2022-01-14T03:05Z,[{'activityID': '2022-01-14T01:47:00-FLR-001'}],2022-01-14T01:47:00-FLR-001
2022-01-14T13:38:00-CME-001,2022-01-14T13:38Z,[{'activityID': '2022-01-14T13:07:00-FLR-001'}],2022-01-14T13:07:00-FLR-001
2022-01-15T16:12:00-CME-001,2022-01-15T16:12Z,"[{'activityID': '2022-01-18T23:04:00-IPS-001'}, {'activityID': '2022-01-19T00:00:00-GST-001'}]",2022-01-18T23:04:00-IPS-001
2022-01-16T11:36:00-CME-001,2022-01-16T11:36Z,[{'activityID': '2022-01-16T04:56:00-FLR-001'}],2022-01-16T04:56:00-FLR-001
2022-01-16T20:48:00-CME-001,2022-01-16T20:48Z,"[{'activityID': '2022-01-16T19:15:00-FLR-001'}, {'activityID': '2022-01-18T23:04:00-IPS-001'}, {'activityID': '2022-01-19T00:00:00-GST-001'}]",2022-01-16T19:15:00-FLR-001
2022-01-17T14:48:00-CME-001,2022-01-17T14:48Z,[{'activityID': '2022-01-17T13:48:00-FLR-001'}],2022-01-17T13:48:00-FLR-001
2022-01-18T18:23:00-CME-001,2022-01-18T18:23Z,"[{'activityID': '2022-01-18T17:01:00-FLR-001'}, {'activityID': '2022-01-21T12:55:00-IPS-001'}]",2022-01-18T17:01:00-FLR-001
2022-01-20T06:12:00-CME-001,2022-01-20T06:12Z,"[{'activityID': '2022-01-20T05:41:00-FLR-001'}, {'activityID': '2022-01-20T07:20:00-SEP-001'}, {'activityID': '2022-01-20T08:00:00-SEP-001'}, {'activityID': '2022-01-20T08:07:00-SEP-001'}, {'activityID': '2022-01-20T08:10:00-SEP-001'}]",2022-01-20T05:41:00-FLR-001
2022-01-20T09:09:00-CME-001,2022-01-20T09:09Z,[{'activityID': '2022-01-24T17:09:00-IPS-001'}],2022-01-24T17:09:00-IPS-001
2022-01-20T22:12:00-CME-001,2022-01-20T22:12Z,[{'activityID': '2022-01-23T11:20:00-IPS-001'}],2022-01-23T11:20:00-IPS-001
2022-01-21T09:53:00-CME-001,2022-01-21T09:53Z,"[{'activityID': '2022-01-23T11:20:00-IPS-001'}, {'activityID': '2022-01-24T17:09:00-IPS-001'}]",2022-01-23T11:20:00-IPS-001
2022-01-29T23:36:00-CME-001,2022-01-29T23:36Z,"[{'activityID': '2022-01-29T22:45:00-FLR-001'}, {'activityID': '2022-02-01T21:37:00-IPS-001'}, {'activityID': '2022-02-01T22:00:00-IPS-001'}, {'activityID': '2022-02-03T06:00:00-GST-001'}, {'activityID': '2022-02-03T07:40:00-MPC-001'}, {'activityID': '2022-02-04T13:10:00-RBE-001'}]",2022-01-29T22:45:00-FLR-001
2022-02-04T07:24:00-CME-001,2022-02-04T07:24Z,[{'activityID': '2022-02-04T05:56:00-FLR-001'}],2022-02-04T05:56:00-FLR-001
2022-02-04T17:12:00-CME-001,2022-02-04T17:12Z,[{'activityID': '2022-02-04T15:39:00-FLR-001'}],2022-02-04T15:39:00-FLR-001
2022-02-04T22:24:00-CME-001,2022-02-04T22:24Z,[{'activityID': '2022-02-04T21:42:00-FLR-001'}],2022-02-04T21:42:00-FLR-001
2022-02-06T14:09:00-CME-001,2022-02-06T14:09Z,"[{'activityID': '2022-02-06T11:45:00-FLR-001'}, {'activityID': '2022-02-09T20:10:00-IPS-001'}, {'activityID': '2022-02-10T09:25:00-RBE-001'}]",2022-02-06T11:45:00-FLR-001
2022-02-06T15:38:00-CME-001,2022-02-06T15:38Z,"[{'activityID': '2022-02-09T20:10:00-IPS-001'}, {'activityID': '2022-02-10T09:25:00-RBE-001'}]",2022-02-09T20:10:00-IPS-001
2022-02-12T09:23:00-CME-001,2022-02-12T09:23Z,[{'activityID': '2022-02-12T08:25:00-FLR-001'}],2022-02-12T08:25:00-FLR-001
2022-02-12T17:48:00-CME-001,2022-02-12T17:48Z,[{'activityID': '2022-02-12T17:19:00-FLR-001'}],2022-02-12T17:19:00-FLR-001
2022-02-13T02:36:00-CME-001,2022-02-13T02:36Z,[{'activityID': '2022-02-13T00:48:00-FLR-001'}],2022-02-13T00:48:00-FLR-001
2022-02-17T21:53:00-CME-001,2022-02-17T21:53Z,[{'activityID': '2022-02-17T20:40:00-FLR-001'}],2022-02-17T20:40:00-FLR-001
2022-02-18T18:12:00-CME-001,2022-02-18T18:12Z,"[{'activityID': '2022-02-18T16:05:00-FLR-001'}, {'activityID': '2022-02-22T10:00:00-IPS-001'}]",2022-02-18T16:05:00-FLR-001
2022-02-19T10:23:00-CME-001,2022-02-19T10:23Z,[{'activityID': '2022-02-22T18:00:00-IPS-001'}],2022-02-22T18:00:00-IPS-001
2022-02-20T01:25:00-CME-001,2022-02-20T01:25Z,[{'activityID': '2022-02-19T21:13:00-FLR-001'}],2022-02-19T21:13:00-FLR-001
2022-02-20T04:24:00-CME-001,2022-02-20T04:24Z,[{'activityID': '2022-02-20T03:36:00-FLR-001'}],2022-02-20T03:36:00-FLR-001
2022-02-28T08:48:00-CME-001,2022-02-28T08:48Z,"[{'activityID': '2022-02-28T08:05:00-FLR-001'}, {'activityID': '2022-02-28T09:02:00-FLR-001'}]",2022-02-28T08:05:00-FLR-001
2022-03-02T12:24:00-CME-001,2022-03-02T12:24Z,[{'activityID': '2022-03-02T09:12:00-FLR-001'}],2022-03-02T09:12:00-FLR-001
2022-03-02T18:24:00-CME-001,2022-03-02T18:24Z,[{'activityID': '2022-03-02T17:31:00-FLR-001'}],2022-03-02T17:31:00-FLR-001
2022-03-04T20:36:00-CME-001,2022-03-04T20:36Z,[{'activityID': '2022-03-04T19:28:00-FLR-001'}],2022-03-04T19:28:00-FLR-001
2022-03-07T00:12:00-CME-001,2022-03-07T00:12Z,[{'activityID': '2022-03-10T18:37:00-IPS-001'}],2022-03-10T18:37:00-IPS-001
2022-03-10T00:12:00-CME-001,2022-03-10T00:12Z,[{'activityID': '2022-03-12T22:23:00-IPS-001'}],2022-03-12T22:23:00-IPS-001
2022-03-10T02:00:00-CME-001,2022-03-10T02:00Z,[{'activityID': '2022-03-12T22:23:00-IPS-001'}],2022-03-12T22:23:00-IPS-001
2022-03-10T19:23:00-CME-001,2022-03-10T19:23Z,"[{'activityID': '2022-03-10T18:17:00-FLR-001'}, {'activityID': '2022-03-13T06:35:00-IPS-001'}, {'activityID': '2022-03-13T10:11:00-IPS-001'}, {'activityID': '2022-03-13T12:00:00-GST-001'}]",2022-03-10T18:17:00-FLR-001
2022-03-11T23:12:00-CME-001,2022-03-11T23:12Z,[{'activityID': '2022-03-11T22:13:00-FLR-001'}],2022-03-11T22:13:00-FLR-001
2022-03-14T17:36:00-CME-001,2022-03-14T17:36Z,[{'activityID': '2022-03-14T17:13:00-FLR-001'}],2022-03-14T17:13:00-FLR-001
2022-03-16T13:36:00-CME-001,2022-03-16T13:36Z,"[{'activityID': '2022-03-19T20:57:00-IPS-001'}, {'activityID': '2022-03-20T20:39:00-IPS-001'}]",2022-03-19T20:57:00-IPS-001
2022-03-20T11:24:00-CME-001,2022-03-20T11:24Z,[{'activityID': '2022-03-20T07:30:00-FLR-001'}],2022-03-20T07:30:00-FLR-001
2022-03-25T06:12:00-CME-001,2022-03-25T06:12Z,"[{'activityID': '2022-03-25T05:02:00-FLR-001'}, {'activityID': '2022-03-27T18:45:00-IPS-001'}]",2022-03-25T05:02:00-FLR-001
2022-03-28T12:09:00-CME-001,2022-03-28T12:09Z,"[{'activityID': '2022-03-28T10:58:00-FLR-001'}, {'activityID': '2022-03-28T12:25:00-SEP-001'}, {'activityID': '2022-03-28T12:45:00-SEP-001'}, {'activityID': '2022-03-28T13:25:00-SEP-001'}, {'activityID': '2022-03-28T13:44:00-SEP-001'}, {'activityID': '2022-03-31T01:41:00-IPS-001'}, {'activityID': '2022-03-31T04:10:00-MPC-001'}, {'activityID': '2022-03-31T04:33:00-SEP-001'}, {'activityID': '2022-03-31T06:20:00-SEP-001'}, {'activityID': '2022-04-02T20:05:00-RBE-001'}]",2022-03-28T10:58:00-FLR-001
2022-03-28T20:23:00-CME-001,2022-03-28T20:23Z,"[{'activityID': '2022-03-28T19:08:00-FLR-001'}, {'activityID': '2022-03-31T01:41:00-IPS-001'}, {'activityID': '2022-03-31T04:10:00-MPC-001'}, {'activityID': '2022-03-31T04:33:00-SEP-001'}, {'activityID': '2022-03-31T06:20:00-SEP-001'}, {'activityID': '2022-04-02T20:05:00-RBE-001'}]",2022-03-28T19:08:00-FLR-001
2022-03-30T18:23:00-CME-001,2022-03-30T18:23Z,"[{'activityID': '2022-03-30T17:21:00-FLR-001'}, {'activityID': '2022-03-30T18:24:00-SEP-001'}, {'activityID': '2022-03-31T04:33:00-SEP-001'}, {'activityID': '2022-03-31T06:20:00-SEP-001'}, {'activityID': '2022-04-02T00:33:00-IPS-001'}]",2022-03-30T17:21:00-FLR-001
2022-03-31T19:09:00-CME-001,2022-03-31T19:09Z,[{'activityID': '2022-03-31T18:23:00-FLR-001'}],2022-03-31T18:23:00-FLR-001
2022-04-02T13:38:00-CME-001,2022-04-02T13:38Z,"[{'activityID': '2022-04-02T12:56:00-FLR-001'}, {'activityID': '2022-04-02T14:30:00-SEP-001'}, {'activityID': '2022-04-02T14:38:00-SEP-001'}, {'activityID': '2022-04-02T14:39:00-SEP-001'}]",2022-04-02T12:56:00-FLR-001
2022-04-03T16:38:00-CME-001,2022-04-03T16:38Z,[{'activityID': '2022-04-06T22:45:00-IPS-001'}],2022-04-06T22:45:00-IPS-001
2022-04-04T11:36:00-CME-001,2022-04-04T11:36Z,"[{'activityID': '2022-04-08T01:15:00-IPS-001'}, {'activityID': '2022-04-08T03:39:00-IPS-001'}]",2022-04-08T01:15:00-IPS-001
2022-04-04T22:12:00-CME-001,2022-04-04T22:12Z,[{'activityID': '2022-04-08T22:00:00-IPS-001'}],2022-04-08T22:00:00-IPS-001
2022-04-07T05:36:00-CME-001,2022-04-07T05:36Z,"[{'activityID': '2022-04-09T12:46:00-IPS-001'}, {'activityID': '2022-04-10T03:00:00-GST-001'}]",2022-04-09T12:46:00-IPS-001
2022-04-09T09:12:00-CME-001,2022-04-09T09:12Z,[{'activityID': '2022-04-13T01:54:00-IPS-001'}],2022-04-13T01:54:00-IPS-001
2022-04-09T19:24:00-CME-001,2022-04-09T19:24Z,[{'activityID': '2022-04-09T18:55:00-FLR-001'}],2022-04-09T18:55:00-FLR-001
2022-04-11T06:00:00-CME-001,2022-04-11T06:00Z,"[{'activityID': '2022-04-11T05:00:00-FLR-001'}, {'activityID': '2022-04-14T03:37:00-IPS-001'}, {'activityID': '2022-04-14T15:00:00-GST-001'}, {'activityID': '2022-04-16T15:55:00-RBE-001'}]",2022-04-11T05:00:00-FLR-001
2022-04-17T03:48:00-CME-001,2022-04-17T03:48Z,"[{'activityID': '2022-04-17T03:17:00-FLR-001'}, {'activityID': '2022-04-19T14:00:00-IPS-001'}]",2022-04-17T03:17:00-FLR-001
2022-04-17T19:39:00-CME-001,2022-04-17T19:39Z,[{'activityID': '2022-04-17T16:02:00-FLR-001'}],2022-04-17T16:02:00-FLR-001
2022-04-19T21:24:00-CME-001,2022-04-19T21:24Z,[{'activityID': '2022-04-19T20:42:00-FLR-001'}],2022-04-19T20:42:00-FLR-001
2022-04-20T02:00:00-CME-001,2022-04-20T02:00Z,[{'activityID': '2022-04-20T01:20:00-FLR-001'}],2022-04-20T01:20:00-FLR-001
2022-04-20T04:12:00-CME-001,2022-04-20T04:12Z,[{'activityID': '2022-04-20T03:41:00-FLR-001'}],2022-04-20T03:41:00-FLR-001
2022-04-21T02:36:00-CME-001,2022-04-21T02:36Z,[{'activityID': '2022-04-21T01:47:00-FLR-001'}],2022-04-21T01:47:00-FLR-001
2022-04-25T18:23:00-CME-001,2022-04-25T18:23Z,[{'activityID': '2022-04-25T17:24:00-FLR-001'}],2022-04-25T17:24:00-FLR-001
2022-04-27T08:48:00-CME-001,2022-04-27T08:48Z,[{'activityID': '2022-04-27T08:17:00-FLR-001'}],2022-04-27T08:17:00-FLR-001
2022-04-27T11:12:00-CME-001,2022-04-27T11:12Z,[{'activityID': '2022-04-27T10:48:00-FLR-001'}],2022-04-27T10:48:00-FLR-001
2022-04-27T14:53:00-CME-001,2022-04-27T14:53Z,"[{'activityID': '2022-04-29T23:27:00-IPS-001'}, {'activityID': '2022-05-03T08:20:00-RBE-001'}]",2022-04-29T23:27:00-IPS-001
2022-04-28T03:09:00-CME-001,2022-04-28T03:09Z,[{'activityID': '2022-04-28T02:24:00-FLR-001'}],2022-04-28T02:24:00-FLR-001
2022-04-29T07:38:00-CME-001,2022-04-29T07:38Z,[{'activityID': '2022-04-29T07:15:00-FLR-001'}],2022-04-29T07:15:00-FLR-001
2022-04-30T10:24:00-CME-001,2022-04-30T10:24Z,[{'activityID': '2022-04-30T09:48:00-FLR-001'}],2022-04-30T09:48:00-FLR-001
2022-04-30T14:00:00-CME-001,2022-04-30T14:00Z,[{'activityID': '2022-04-30T13:37:00-FLR-001'}],2022-04-30T13:37:00-FLR-001
2022-04-30T20:00:00-CME-001,2022-04-30T20:00Z,[{'activityID': '2022-04-30T19:42:00-FLR-001'}],2022-04-30T19:42:00-FLR-001
2022-05-03T08:36:00-CME-001,2022-05-03T08:36Z,[{'activityID': '2022-05-03T07:34:00-FLR-001'}],2022-05-03T07:34:00-FLR-001
2022-05-03T18:12:00-CME-001,2022-05-03T18:12Z,"[{'activityID': '2022-05-08T04:34:00-IPS-001'}, {'activityID': '2022-05-08T06:24:00-IPS-001'}]",2022-05-08T04:34:00-IPS-001
2022-05-06T21:24:00-CME-001,2022-05-06T21:24Z,"[{'activityID': '2022-05-11T05:00:00-IPS-001'}, {'activityID': '2022-05-11T12:03:00-IPS-001'}]",2022-05-11T05:00:00-IPS-001
2022-05-08T04:48:00-CME-001,2022-05-08T04:48Z,[{'activityID': '2022-05-08T03:38:00-FLR-001'}],2022-05-08T03:38:00-FLR-001
2022-05-08T22:24:00-CME-001,2022-05-08T22:24Z,"[{'activityID': '2022-05-08T19:23:00-FLR-001'}, {'activityID': '2022-05-11T15:00:00-IPS-001'}]",2022-05-08T19:23:00-FLR-001
2022-05-10T14:48:00-CME-001,2022-05-10T14:48Z,"[{'activityID': '2022-05-10T13:50:00-FLR-001'}, {'activityID': '2022-05-13T21:30:00-IPS-001'}]",2022-05-10T13:50:00-FLR-001
2022-05-10T15:12:00-CME-001,2022-05-10T15:12Z,[{'activityID': '2022-05-10T13:27:00-FLR-001'}],2022-05-10T13:27:00-FLR-001
2022-05-11T18:48:00-CME-001,2022-05-11T18:48Z,[{'activityID': '2022-05-11T18:13:00-FLR-001'}],2022-05-11T18:13:00-FLR-001
2022-05-12T20:36:00-CME-001,2022-05-12T20:36Z,[{'activityID': '2022-05-12T20:04:00-FLR-001'}],2022-05-12T20:04:00-FLR-001
2022-05-17T05:48:00-CME-001,2022-05-17T05:48Z,[{'activityID': '2022-05-17T04:58:00-FLR-001'}],2022-05-17T04:58:00-FLR-001
2022-05-17T06:48:00-CME-001,2022-05-17T06:48Z,[{'activityID': '2022-05-17T06:16:00-FLR-001'}],2022-05-17T06:16:00-FLR-001
2022-05-17T09:23:00-CME-001,2022-05-17T09:23Z,"[{'activityID': '2022-05-17T08:23:00-FLR-001'}, {'activityID': '2022-05-17T08:40:00-FLR-001'}]",2022-05-17T08:23:00-FLR-001
2022-05-20T12:23:00-CME-001,2022-05-20T12:23Z,[{'activityID': '2022-05-20T11:42:00-FLR-001'}],2022-05-20T11:42:00-FLR-001
2022-05-21T00:12:00-CME-001,2022-05-21T00:12Z,[{'activityID': '2022-05-20T23:24:00-FLR-001'}],2022-05-20T23:24:00-FLR-001
2022-05-24T23:12:00-CME-001,2022-05-24T23:12Z,[{'activityID': '2022-05-24T22:03:00-FLR-001'}],2022-05-24T22:03:00-FLR-001
